id,test_id,model,run_number,ab_order,choice,prompt_tokens,completion_tokens,timestamp,raw_response
3971,COPY-10,deepseek-v4-flash,7,swapped,A,189,6,2026-05-24 06:44:02,"{""choice"": ""B""}"
3972,REC-06,deepseek-v4-flash,2,swapped,A,215,6,2026-05-24 06:44:02,"{""choice"": ""B""}"
3973,UI-12,deepseek-v4-flash,13,original,B,214,6,2026-05-24 06:44:04,"{""choice"": ""B""}"
3974,COPY-10,deepseek-v4-flash,8,original,A,189,6,2026-05-24 06:44:04,"{""choice"": ""A""}"
3975,REC-06,deepseek-v4-flash,3,original,A,215,6,2026-05-24 06:44:05,"{""choice"": ""A""}"
3976,UI-12,deepseek-v4-flash,13,swapped,B,214,6,2026-05-24 06:44:06,"{""choice"": ""A""}"
3977,COPY-10,deepseek-v4-flash,8,swapped,A,189,6,2026-05-24 06:44:07,"{""choice"": ""B""}"
3978,REC-06,deepseek-v4-flash,3,swapped,A,215,6,2026-05-24 06:44:08,"{""choice"": ""B""}"
3979,UI-12,deepseek-v4-flash,14,original,B,214,6,2026-05-24 06:44:09,"{""choice"": ""B""}"
3980,COPY-10,deepseek-v4-flash,9,original,A,189,6,2026-05-24 06:44:10,"{""choice"": ""A""}"
3981,REC-06,deepseek-v4-flash,4,original,B,215,6,2026-05-24 06:44:10,"{""choice"": ""B""}"
3982,UI-12,deepseek-v4-flash,14,swapped,B,214,6,2026-05-24 06:44:11,"{""choice"": ""A""}"
3983,COPY-10,deepseek-v4-flash,9,swapped,A,189,6,2026-05-24 06:44:12,"{""choice"": ""B""}"
3984,REC-06,deepseek-v4-flash,4,swapped,B,215,6,2026-05-24 06:44:13,"{""choice"": ""A""}"
3985,UI-12,deepseek-v4-flash,15,original,B,214,6,2026-05-24 06:44:14,"{""choice"": ""B""}"
3986,COPY-10,deepseek-v4-flash,10,original,A,189,6,2026-05-24 06:44:15,"{""choice"": ""A""}"
3987,REC-06,deepseek-v4-flash,5,original,B,215,6,2026-05-24 06:44:15,"{""choice"": ""B""}"
3988,UI-03,deepseek-v4-flash,20,swapped,A,210,6,2026-05-24 06:44:16,"{""choice"": ""B""}"
3989,UI-12,deepseek-v4-flash,15,swapped,B,214,6,2026-05-24 06:44:17,"{""choice"": ""A""}"
3990,COPY-10,deepseek-v4-flash,10,swapped,A,189,6,2026-05-24 06:44:18,"{""choice"": ""B""}"
3991,REC-06,deepseek-v4-flash,5,swapped,B,215,6,2026-05-24 06:44:18,"{""choice"": ""A""}"
3992,UI-03,deepseek-v4-flash,21,original,A,210,6,2026-05-24 06:44:20,"{""choice"": ""A""}"
3993,UI-12,deepseek-v4-flash,16,original,B,214,6,2026-05-24 06:44:20,"{""choice"": ""B""}"
3994,COPY-10,deepseek-v4-flash,11,original,A,189,6,2026-05-24 06:44:21,"{""choice"": ""A""}"
3995,REC-06,deepseek-v4-flash,6,original,B,215,6,2026-05-24 06:44:22,"{""choice"": ""B""}"
3996,UI-03,deepseek-v4-flash,21,swapped,A,210,6,2026-05-24 06:44:23,"{""choice"": ""B""}"
3997,UI-12,deepseek-v4-flash,16,swapped,B,214,6,2026-05-24 06:44:23,"{""choice"": ""A""}"
3998,COPY-10,deepseek-v4-flash,11,swapped,A,189,6,2026-05-24 06:44:25,"{""choice"": ""B""}"
3999,REC-06,deepseek-v4-flash,6,swapped,A,215,6,2026-05-24 06:44:25,"{""choice"": ""B""}"
4000,UI-03,deepseek-v4-flash,22,original,A,210,6,2026-05-24 06:44:26,"{""choice"": ""A""}"
4001,UI-12,deepseek-v4-flash,17,original,B,214,6,2026-05-24 06:44:27,"{""choice"": ""B""}"
4002,REC-06,deepseek-v4-flash,7,original,B,215,6,2026-05-24 06:44:28,"{""choice"": ""B""}"
4003,COPY-10,deepseek-v4-flash,12,original,A,189,6,2026-05-24 06:44:28,"{""choice"": ""A""}"
4004,UI-03,deepseek-v4-flash,22,swapped,A,210,6,2026-05-24 06:44:30,"{""choice"": ""B""}"
4005,UI-12,deepseek-v4-flash,17,swapped,B,214,6,2026-05-24 06:44:30,"{""choice"": ""A""}"
4006,COPY-10,deepseek-v4-flash,12,swapped,A,189,6,2026-05-24 06:44:31,"{""choice"": ""B""}"
4007,REC-06,deepseek-v4-flash,7,swapped,A,215,6,2026-05-24 06:44:32,"{""choice"": ""B""}"
4008,UI-03,deepseek-v4-flash,23,original,B,210,6,2026-05-24 06:44:33,"{""choice"": ""B""}"
4009,UI-12,deepseek-v4-flash,18,original,B,214,6,2026-05-24 06:44:33,"{""choice"": ""B""}"
4010,COPY-10,deepseek-v4-flash,13,original,A,189,6,2026-05-24 06:44:35,"{""choice"": ""A""}"
4011,REC-06,deepseek-v4-flash,8,original,B,215,6,2026-05-24 06:44:35,"{""choice"": ""B""}"
4012,UI-03,deepseek-v4-flash,23,swapped,A,210,6,2026-05-24 06:44:36,"{""choice"": ""B""}"
4013,UI-12,deepseek-v4-flash,18,swapped,B,214,6,2026-05-24 06:44:37,"{""choice"": ""A""}"
4014,COPY-10,deepseek-v4-flash,13,swapped,A,189,6,2026-05-24 06:44:38,"{""choice"": ""B""}"
4015,REC-06,deepseek-v4-flash,8,swapped,A,215,6,2026-05-24 06:44:38,"{""choice"": ""B""}"
4016,UI-03,deepseek-v4-flash,24,original,B,210,6,2026-05-24 06:44:40,"{""choice"": ""B""}"
4017,UI-12,deepseek-v4-flash,19,original,B,214,6,2026-05-24 06:44:40,"{""choice"": ""B""}"
4018,COPY-10,deepseek-v4-flash,14,original,A,189,6,2026-05-24 06:44:42,"{""choice"": ""A""}"
4019,REC-06,deepseek-v4-flash,9,original,B,215,6,2026-05-24 06:44:42,"{""choice"": ""B""}"
4020,UI-03,deepseek-v4-flash,24,swapped,A,210,6,2026-05-24 06:44:43,"{""choice"": ""B""}"
4021,UI-12,deepseek-v4-flash,19,swapped,B,214,6,2026-05-24 06:44:43,"{""choice"": ""A""}"
4022,COPY-10,deepseek-v4-flash,14,swapped,A,189,6,2026-05-24 06:44:45,"{""choice"": ""B""}"
4023,REC-06,deepseek-v4-flash,9,swapped,B,215,6,2026-05-24 06:44:45,"{""choice"": ""A""}"
4024,UI-03,deepseek-v4-flash,25,original,A,210,6,2026-05-24 06:44:46,"{""choice"": ""A""}"
4025,UI-12,deepseek-v4-flash,20,original,B,214,6,2026-05-24 06:44:47,"{""choice"": ""B""}"
4026,COPY-10,deepseek-v4-flash,15,original,A,189,6,2026-05-24 06:44:48,"{""choice"": ""A""}"
4027,REC-06,deepseek-v4-flash,10,original,B,215,6,2026-05-24 06:44:49,"{""choice"": ""B""}"
4028,UI-03,deepseek-v4-flash,25,swapped,A,210,6,2026-05-24 06:44:50,"{""choice"": ""B""}"
4029,UI-12,deepseek-v4-flash,20,swapped,B,214,6,2026-05-24 06:44:50,"{""choice"": ""A""}"
4030,COPY-10,deepseek-v4-flash,15,swapped,A,189,6,2026-05-24 06:44:51,"{""choice"": ""B""}"
4031,REC-06,deepseek-v4-flash,10,swapped,A,215,6,2026-05-24 06:44:52,"{""choice"": ""B""}"
4032,UI-06,deepseek-v4-flash,1,original,A,224,6,2026-05-24 06:44:53,"{""choice"": ""A""}"
4033,UI-12,deepseek-v4-flash,21,original,B,214,6,2026-05-24 06:44:53,"{""choice"": ""B""}"
4034,COPY-10,deepseek-v4-flash,16,original,A,189,6,2026-05-24 06:44:55,"{""choice"": ""A""}"
4035,REC-06,deepseek-v4-flash,11,original,B,215,6,2026-05-24 06:44:55,"{""choice"": ""B""}"
4036,UI-06,deepseek-v4-flash,1,swapped,A,224,6,2026-05-24 06:44:56,"{""choice"": ""B""}"
4037,UI-12,deepseek-v4-flash,21,swapped,B,214,6,2026-05-24 06:44:57,"{""choice"": ""A""}"
4038,REC-06,deepseek-v4-flash,11,swapped,A,215,6,2026-05-24 06:44:58,"{""choice"": ""B""}"
4039,COPY-10,deepseek-v4-flash,16,swapped,A,189,6,2026-05-24 06:44:58,"{""choice"": ""B""}"
4040,UI-06,deepseek-v4-flash,2,original,A,224,6,2026-05-24 06:45:00,"{""choice"": ""A""}"
4041,UI-12,deepseek-v4-flash,22,original,B,214,6,2026-05-24 06:45:00,"{""choice"": ""B""}"
4042,COPY-10,deepseek-v4-flash,17,original,B,189,6,2026-05-24 06:45:01,"{""choice"": ""B""}"
4043,REC-06,deepseek-v4-flash,12,original,B,215,6,2026-05-24 06:45:02,"{""choice"": ""B""}"
4044,UI-06,deepseek-v4-flash,2,swapped,A,224,6,2026-05-24 06:45:03,"{""choice"": ""B""}"
4045,UI-12,deepseek-v4-flash,22,swapped,B,214,6,2026-05-24 06:45:03,"{""choice"": ""A""}"
4046,COPY-10,deepseek-v4-flash,17,swapped,A,189,6,2026-05-24 06:45:05,"{""choice"": ""B""}"
4047,REC-06,deepseek-v4-flash,12,swapped,B,215,6,2026-05-24 06:45:05,"{""choice"": ""A""}"
4048,UI-06,deepseek-v4-flash,3,original,A,224,6,2026-05-24 06:45:06,"{""choice"": ""A""}"
4049,UI-12,deepseek-v4-flash,23,original,B,214,6,2026-05-24 06:45:07,"{""choice"": ""B""}"
4050,COPY-10,deepseek-v4-flash,18,original,A,189,6,2026-05-24 06:45:08,"{""choice"": ""A""}"
4051,REC-06,deepseek-v4-flash,13,original,B,215,6,2026-05-24 06:45:08,"{""choice"": ""B""}"
4052,UI-06,deepseek-v4-flash,3,swapped,A,224,6,2026-05-24 06:45:09,"{""choice"": ""B""}"
4053,UI-12,deepseek-v4-flash,23,swapped,B,214,6,2026-05-24 06:45:10,"{""choice"": ""A""}"
4054,COPY-10,deepseek-v4-flash,18,swapped,A,189,6,2026-05-24 06:45:11,"{""choice"": ""B""}"
4055,REC-06,deepseek-v4-flash,13,swapped,B,215,6,2026-05-24 06:45:12,"{""choice"": ""A""}"
4056,UI-06,deepseek-v4-flash,4,original,A,224,6,2026-05-24 06:45:13,"{""choice"": ""A""}"
4057,UI-12,deepseek-v4-flash,24,original,B,214,6,2026-05-24 06:45:13,"{""choice"": ""B""}"
4058,COPY-10,deepseek-v4-flash,19,original,A,189,6,2026-05-24 06:45:14,"{""choice"": ""A""}"
4059,REC-06,deepseek-v4-flash,14,original,B,215,6,2026-05-24 06:45:15,"{""choice"": ""B""}"
4060,UI-06,deepseek-v4-flash,4,swapped,A,224,6,2026-05-24 06:45:16,"{""choice"": ""B""}"
4061,UI-12,deepseek-v4-flash,24,swapped,B,214,6,2026-05-24 06:45:17,"{""choice"": ""A""}"
4062,COPY-10,deepseek-v4-flash,19,swapped,A,189,6,2026-05-24 06:45:18,"{""choice"": ""B""}"
4063,REC-06,deepseek-v4-flash,14,swapped,A,215,6,2026-05-24 06:45:18,"{""choice"": ""B""}"
4064,UI-06,deepseek-v4-flash,5,original,A,224,6,2026-05-24 06:45:19,"{""choice"": ""A""}"
4065,UI-12,deepseek-v4-flash,25,original,B,214,6,2026-05-24 06:45:20,"{""choice"": ""B""}"
4066,COPY-10,deepseek-v4-flash,20,original,A,189,6,2026-05-24 06:45:21,"{""choice"": ""A""}"
4067,REC-06,deepseek-v4-flash,15,original,A,215,6,2026-05-24 06:45:21,"{""choice"": ""A""}"
4068,UI-06,deepseek-v4-flash,5,swapped,A,224,6,2026-05-24 06:45:23,"{""choice"": ""B""}"
4069,UI-12,deepseek-v4-flash,25,swapped,B,214,6,2026-05-24 06:45:23,"{""choice"": ""A""}"
4070,COPY-10,deepseek-v4-flash,20,swapped,A,189,6,2026-05-24 06:45:24,"{""choice"": ""B""}"
4071,REC-06,deepseek-v4-flash,15,swapped,A,215,6,2026-05-24 06:45:24,"{""choice"": ""B""}"
4072,UI-06,deepseek-v4-flash,6,original,A,224,6,2026-05-24 06:45:26,"{""choice"": ""A""}"
4073,COPY-10,deepseek-v4-flash,21,original,A,189,6,2026-05-24 06:45:26,"{""choice"": ""A""}"
4074,REC-06,deepseek-v4-flash,16,original,B,215,6,2026-05-24 06:45:28,"{""choice"": ""B""}"
4075,UI-06,deepseek-v4-flash,6,swapped,A,224,6,2026-05-24 06:45:28,"{""choice"": ""B""}"
4076,REC-06,deepseek-v4-flash,16,swapped,A,215,6,2026-05-24 06:45:29,"{""choice"": ""B""}"
4077,COPY-10,deepseek-v4-flash,21,swapped,A,189,6,2026-05-24 06:45:30,"{""choice"": ""B""}"
4078,UI-06,deepseek-v4-flash,7,original,A,224,6,2026-05-24 06:45:32,"{""choice"": ""A""}"
4079,COPY-04,deepseek-v4-flash,2,original,B,203,6,2026-05-24 06:45:32,"{""choice"": ""B""}"
4080,REC-06,deepseek-v4-flash,17,original,B,215,6,2026-05-24 06:45:33,"{""choice"": ""B""}"
4081,COPY-10,deepseek-v4-flash,22,original,A,189,6,2026-05-24 06:45:33,"{""choice"": ""A""}"
4082,UI-06,deepseek-v4-flash,7,swapped,A,224,6,2026-05-24 06:45:35,"{""choice"": ""B""}"
4083,COPY-04,deepseek-v4-flash,2,swapped,B,203,6,2026-05-24 06:45:35,"{""choice"": ""A""}"
4084,COPY-10,deepseek-v4-flash,22,swapped,A,189,6,2026-05-24 06:45:36,"{""choice"": ""B""}"
4085,REC-06,deepseek-v4-flash,17,swapped,A,215,6,2026-05-24 06:45:37,"{""choice"": ""B""}"
4086,UI-06,deepseek-v4-flash,8,original,A,224,6,2026-05-24 06:45:38,"{""choice"": ""A""}"
4087,COPY-04,deepseek-v4-flash,3,original,B,203,6,2026-05-24 06:45:38,"{""choice"": ""B""}"
4088,COPY-10,deepseek-v4-flash,23,original,A,189,6,2026-05-24 06:45:40,"{""choice"": ""A""}"
4089,REC-06,deepseek-v4-flash,18,original,B,215,6,2026-05-24 06:45:40,"{""choice"": ""B""}"
4090,UI-06,deepseek-v4-flash,8,swapped,A,224,6,2026-05-24 06:45:42,"{""choice"": ""B""}"
4091,COPY-04,deepseek-v4-flash,3,swapped,B,203,6,2026-05-24 06:45:42,"{""choice"": ""A""}"
4092,COPY-10,deepseek-v4-flash,23,swapped,A,189,6,2026-05-24 06:45:43,"{""choice"": ""B""}"
4093,REC-06,deepseek-v4-flash,18,swapped,A,215,6,2026-05-24 06:45:43,"{""choice"": ""B""}"
4094,UI-06,deepseek-v4-flash,9,original,A,224,6,2026-05-24 06:45:45,"{""choice"": ""A""}"
4095,COPY-04,deepseek-v4-flash,4,original,B,203,6,2026-05-24 06:45:45,"{""choice"": ""B""}"
4096,COPY-10,deepseek-v4-flash,24,original,A,189,6,2026-05-24 06:45:46,"{""choice"": ""A""}"
4097,REC-06,deepseek-v4-flash,19,original,B,215,6,2026-05-24 06:45:47,"{""choice"": ""B""}"
4098,UI-06,deepseek-v4-flash,9,swapped,A,224,6,2026-05-24 06:45:48,"{""choice"": ""B""}"
4099,COPY-04,deepseek-v4-flash,4,swapped,B,203,6,2026-05-24 06:45:49,"{""choice"": ""A""}"
4100,COPY-10,deepseek-v4-flash,24,swapped,A,189,6,2026-05-24 06:45:50,"{""choice"": ""B""}"
4101,REC-06,deepseek-v4-flash,19,swapped,A,215,6,2026-05-24 06:45:51,"{""choice"": ""B""}"
4102,UI-06,deepseek-v4-flash,10,original,A,224,6,2026-05-24 06:45:52,"{""choice"": ""A""}"
4103,COPY-04,deepseek-v4-flash,5,original,B,203,6,2026-05-24 06:45:53,"{""choice"": ""B""}"
4104,COPY-10,deepseek-v4-flash,25,original,A,189,6,2026-05-24 06:45:54,"{""choice"": ""A""}"
4105,REC-06,deepseek-v4-flash,20,original,B,215,6,2026-05-24 06:45:54,"{""choice"": ""B""}"
4106,UI-06,deepseek-v4-flash,10,swapped,A,224,6,2026-05-24 06:45:56,"{""choice"": ""B""}"
4107,COPY-04,deepseek-v4-flash,5,swapped,B,203,6,2026-05-24 06:45:56,"{""choice"": ""A""}"
4108,COPY-10,deepseek-v4-flash,25,swapped,A,189,6,2026-05-24 06:45:58,"{""choice"": ""B""}"
4109,REC-06,deepseek-v4-flash,20,swapped,A,215,6,2026-05-24 06:45:58,"{""choice"": ""B""}"
4110,UI-06,deepseek-v4-flash,11,original,A,224,6,2026-05-24 06:45:59,"{""choice"": ""A""}"
4111,COPY-04,deepseek-v4-flash,6,original,B,203,6,2026-05-24 06:46:00,"{""choice"": ""B""}"
4112,COPY-11,deepseek-v4-flash,1,original,A,210,6,2026-05-24 06:46:01,"{""choice"": ""A""}"
4113,REC-06,deepseek-v4-flash,21,original,B,215,6,2026-05-24 06:46:01,"{""choice"": ""B""}"
4114,UI-06,deepseek-v4-flash,11,swapped,A,224,6,2026-05-24 06:46:03,"{""choice"": ""B""}"
4115,COPY-04,deepseek-v4-flash,6,swapped,B,203,6,2026-05-24 06:46:03,"{""choice"": ""A""}"
4116,REC-06,deepseek-v4-flash,21,swapped,B,215,6,2026-05-24 06:46:05,"{""choice"": ""A""}"
4117,COPY-11,deepseek-v4-flash,1,swapped,A,210,6,2026-05-24 06:46:05,"{""choice"": ""B""}"
4118,COPY-04,deepseek-v4-flash,7,original,B,203,6,2026-05-24 06:46:06,"{""choice"": ""B""}"
4119,UI-06,deepseek-v4-flash,12,original,A,224,6,2026-05-24 06:46:06,"{""choice"": ""A""}"
4120,COPY-11,deepseek-v4-flash,2,original,B,210,6,2026-05-24 06:46:08,"{""choice"": ""B""}"
4121,REC-06,deepseek-v4-flash,22,original,B,215,6,2026-05-24 06:46:08,"{""choice"": ""B""}"
4122,COPY-04,deepseek-v4-flash,7,swapped,B,203,6,2026-05-24 06:46:10,"{""choice"": ""A""}"
4123,UI-06,deepseek-v4-flash,12,swapped,A,224,6,2026-05-24 06:46:10,"{""choice"": ""B""}"
4124,REC-06,deepseek-v4-flash,22,swapped,A,215,6,2026-05-24 06:46:11,"{""choice"": ""B""}"
4125,COPY-11,deepseek-v4-flash,2,swapped,A,210,6,2026-05-24 06:46:11,"{""choice"": ""B""}"
4126,COPY-04,deepseek-v4-flash,8,original,B,203,6,2026-05-24 06:46:13,"{""choice"": ""B""}"
4127,UI-06,deepseek-v4-flash,13,original,A,224,6,2026-05-24 06:46:13,"{""choice"": ""A""}"
4128,COPY-11,deepseek-v4-flash,3,original,B,210,6,2026-05-24 06:46:14,"{""choice"": ""B""}"
4129,REC-06,deepseek-v4-flash,23,original,B,215,6,2026-05-24 06:46:15,"{""choice"": ""B""}"
4130,COPY-04,deepseek-v4-flash,8,swapped,B,203,6,2026-05-24 06:46:16,"{""choice"": ""A""}"
4131,UI-06,deepseek-v4-flash,13,swapped,A,224,6,2026-05-24 06:46:16,"{""choice"": ""B""}"
4132,COPY-11,deepseek-v4-flash,3,swapped,A,210,6,2026-05-24 06:46:18,"{""choice"": ""B""}"
4133,REC-06,deepseek-v4-flash,23,swapped,A,215,6,2026-05-24 06:46:18,"{""choice"": ""B""}"
4134,UI-06,deepseek-v4-flash,14,original,A,224,6,2026-05-24 06:46:19,"{""choice"": ""A""}"
4135,COPY-04,deepseek-v4-flash,9,original,B,203,6,2026-05-24 06:46:19,"{""choice"": ""B""}"
4136,REC-06,deepseek-v4-flash,24,original,B,215,6,2026-05-24 06:46:21,"{""choice"": ""B""}"
4137,COPY-11,deepseek-v4-flash,4,original,B,210,6,2026-05-24 06:46:21,"{""choice"": ""B""}"
4138,UI-06,deepseek-v4-flash,14,swapped,A,224,6,2026-05-24 06:46:23,"{""choice"": ""B""}"
4139,COPY-04,deepseek-v4-flash,9,swapped,B,203,6,2026-05-24 06:46:23,"{""choice"": ""A""}"
4140,COPY-11,deepseek-v4-flash,4,swapped,A,210,6,2026-05-24 06:46:25,"{""choice"": ""B""}"
4141,REC-06,deepseek-v4-flash,24,swapped,A,215,6,2026-05-24 06:46:25,"{""choice"": ""B""}"
4142,UI-06,deepseek-v4-flash,15,original,A,224,6,2026-05-24 06:46:26,"{""choice"": ""A""}"
4143,COPY-04,deepseek-v4-flash,10,original,B,203,6,2026-05-24 06:46:26,"{""choice"": ""B""}"
4144,COPY-11,deepseek-v4-flash,5,original,B,210,6,2026-05-24 06:46:28,"{""choice"": ""B""}"
4145,REC-06,deepseek-v4-flash,25,original,B,215,6,2026-05-24 06:46:28,"{""choice"": ""B""}"
4146,UI-06,deepseek-v4-flash,15,swapped,A,224,6,2026-05-24 06:46:29,"{""choice"": ""B""}"
4147,COPY-04,deepseek-v4-flash,10,swapped,B,203,6,2026-05-24 06:46:30,"{""choice"": ""A""}"
4148,COPY-11,deepseek-v4-flash,5,swapped,A,210,6,2026-05-24 06:46:31,"{""choice"": ""B""}"
4149,REC-06,deepseek-v4-flash,25,swapped,A,215,6,2026-05-24 06:46:32,"{""choice"": ""B""}"
4150,UI-06,deepseek-v4-flash,16,original,A,224,6,2026-05-24 06:46:33,"{""choice"": ""A""}"
4151,COPY-04,deepseek-v4-flash,11,original,B,203,6,2026-05-24 06:46:33,"{""choice"": ""B""}"
4152,COPY-11,deepseek-v4-flash,6,original,A,210,6,2026-05-24 06:46:34,"{""choice"": ""A""}"
4153,REC-07,deepseek-v4-flash,1,original,A,216,6,2026-05-24 06:46:35,"{""choice"": ""A""}"
4154,UI-06,deepseek-v4-flash,16,swapped,A,224,6,2026-05-24 06:46:36,"{""choice"": ""B""}"
4155,COPY-04,deepseek-v4-flash,11,swapped,B,203,6,2026-05-24 06:46:37,"{""choice"": ""A""}"
4156,COPY-11,deepseek-v4-flash,6,swapped,A,210,6,2026-05-24 06:46:38,"{""choice"": ""B""}"
4157,REC-07,deepseek-v4-flash,1,swapped,A,216,6,2026-05-24 06:46:38,"{""choice"": ""B""}"
4158,UI-06,deepseek-v4-flash,17,original,A,224,6,2026-05-24 06:46:39,"{""choice"": ""A""}"
4159,COPY-04,deepseek-v4-flash,12,original,B,203,6,2026-05-24 06:46:40,"{""choice"": ""B""}"
4160,COPY-11,deepseek-v4-flash,7,original,B,210,6,2026-05-24 06:46:41,"{""choice"": ""B""}"
4161,REC-07,deepseek-v4-flash,2,original,A,216,6,2026-05-24 06:46:41,"{""choice"": ""A""}"
4162,UI-06,deepseek-v4-flash,17,swapped,A,224,6,2026-05-24 06:46:43,"{""choice"": ""B""}"
4163,COPY-04,deepseek-v4-flash,12,swapped,B,203,6,2026-05-24 06:46:43,"{""choice"": ""A""}"
4164,COPY-11,deepseek-v4-flash,7,swapped,A,210,6,2026-05-24 06:46:44,"{""choice"": ""B""}"
4165,REC-07,deepseek-v4-flash,2,swapped,A,216,6,2026-05-24 06:46:44,"{""choice"": ""B""}"
4166,UI-06,deepseek-v4-flash,18,original,A,224,6,2026-05-24 06:46:46,"{""choice"": ""A""}"
4167,COPY-04,deepseek-v4-flash,13,original,B,203,6,2026-05-24 06:46:46,"{""choice"": ""B""}"
4168,COPY-11,deepseek-v4-flash,8,original,B,210,6,2026-05-24 06:46:47,"{""choice"": ""B""}"
4169,REC-07,deepseek-v4-flash,3,original,A,216,6,2026-05-24 06:46:48,"{""choice"": ""A""}"
4170,UI-06,deepseek-v4-flash,18,swapped,A,224,6,2026-05-24 06:46:49,"{""choice"": ""B""}"
4171,COPY-04,deepseek-v4-flash,13,swapped,B,203,6,2026-05-24 06:46:49,"{""choice"": ""A""}"
4172,COPY-11,deepseek-v4-flash,8,swapped,A,210,6,2026-05-24 06:46:51,"{""choice"": ""B""}"
4173,REC-07,deepseek-v4-flash,3,swapped,A,216,6,2026-05-24 06:46:51,"{""choice"": ""B""}"
4174,UI-06,deepseek-v4-flash,19,original,A,224,6,2026-05-24 06:46:52,"{""choice"": ""A""}"
4175,COPY-04,deepseek-v4-flash,14,original,B,203,6,2026-05-24 06:46:53,"{""choice"": ""B""}"
4176,COPY-11,deepseek-v4-flash,9,original,A,210,6,2026-05-24 06:46:54,"{""choice"": ""A""}"
4177,REC-07,deepseek-v4-flash,4,original,A,216,6,2026-05-24 06:46:54,"{""choice"": ""A""}"
4178,UI-06,deepseek-v4-flash,19,swapped,A,224,6,2026-05-24 06:46:56,"{""choice"": ""B""}"
4179,COPY-04,deepseek-v4-flash,14,swapped,B,203,6,2026-05-24 06:46:56,"{""choice"": ""A""}"
4180,COPY-11,deepseek-v4-flash,9,swapped,A,210,6,2026-05-24 06:46:57,"{""choice"": ""B""}"
4181,REC-07,deepseek-v4-flash,4,swapped,A,216,6,2026-05-24 06:46:58,"{""choice"": ""B""}"
4182,UI-06,deepseek-v4-flash,20,original,A,224,6,2026-05-24 06:46:59,"{""choice"": ""A""}"
4183,COPY-04,deepseek-v4-flash,15,original,B,203,6,2026-05-24 06:47:00,"{""choice"": ""B""}"
4184,COPY-11,deepseek-v4-flash,10,original,B,210,6,2026-05-24 06:47:00,"{""choice"": ""B""}"
4185,REC-07,deepseek-v4-flash,5,original,A,216,6,2026-05-24 06:47:01,"{""choice"": ""A""}"
4186,UI-06,deepseek-v4-flash,20,swapped,A,224,6,2026-05-24 06:47:02,"{""choice"": ""B""}"
4187,COPY-04,deepseek-v4-flash,15,swapped,B,203,6,2026-05-24 06:47:03,"{""choice"": ""A""}"
4188,COPY-11,deepseek-v4-flash,10,swapped,B,210,6,2026-05-24 06:47:04,"{""choice"": ""A""}"
4189,REC-07,deepseek-v4-flash,5,swapped,A,216,6,2026-05-24 06:47:04,"{""choice"": ""B""}"
4190,UI-06,deepseek-v4-flash,21,original,A,224,6,2026-05-24 06:47:05,"{""choice"": ""A""}"
4191,COPY-04,deepseek-v4-flash,16,original,B,203,6,2026-05-24 06:47:06,"{""choice"": ""B""}"
4192,COPY-11,deepseek-v4-flash,11,original,B,210,6,2026-05-24 06:47:07,"{""choice"": ""B""}"
4193,REC-07,deepseek-v4-flash,6,original,A,216,6,2026-05-24 06:47:07,"{""choice"": ""A""}"
4194,COPY-04,deepseek-v4-flash,16,swapped,B,203,6,2026-05-24 06:47:09,"{""choice"": ""A""}"
4195,UI-06,deepseek-v4-flash,21,swapped,A,224,6,2026-05-24 06:47:09,"{""choice"": ""B""}"
4196,COPY-11,deepseek-v4-flash,11,swapped,A,210,6,2026-05-24 06:47:11,"{""choice"": ""B""}"
4197,REC-07,deepseek-v4-flash,6,swapped,A,216,6,2026-05-24 06:47:11,"{""choice"": ""B""}"
4198,COPY-04,deepseek-v4-flash,17,original,B,203,6,2026-05-24 06:47:12,"{""choice"": ""B""}"
4199,UI-06,deepseek-v4-flash,22,original,A,224,6,2026-05-24 06:47:12,"{""choice"": ""A""}"
4200,COPY-11,deepseek-v4-flash,12,original,B,210,6,2026-05-24 06:47:14,"{""choice"": ""B""}"
4201,REC-07,deepseek-v4-flash,7,original,A,216,6,2026-05-24 06:47:14,"{""choice"": ""A""}"
4202,COPY-04,deepseek-v4-flash,17,swapped,B,203,6,2026-05-24 06:47:16,"{""choice"": ""A""}"
4203,UI-06,deepseek-v4-flash,22,swapped,A,224,6,2026-05-24 06:47:16,"{""choice"": ""B""}"
4204,COPY-11,deepseek-v4-flash,12,swapped,A,210,6,2026-05-24 06:47:18,"{""choice"": ""B""}"
4205,REC-07,deepseek-v4-flash,7,swapped,A,216,6,2026-05-24 06:47:18,"{""choice"": ""B""}"
4206,UI-06,deepseek-v4-flash,23,original,A,224,6,2026-05-24 06:47:19,"{""choice"": ""A""}"
4207,COPY-04,deepseek-v4-flash,18,original,B,203,6,2026-05-24 06:47:20,"{""choice"": ""B""}"
4208,COPY-11,deepseek-v4-flash,13,original,B,210,6,2026-05-24 06:47:21,"{""choice"": ""B""}"
4209,REC-07,deepseek-v4-flash,8,original,A,216,6,2026-05-24 06:47:21,"{""choice"": ""A""}"
4210,UI-01,deepseek-v4-flash,1,original,B,247,6,2026-05-24 06:47:23,"{""choice"": ""B""}"
4211,UI-06,deepseek-v4-flash,23,swapped,A,224,6,2026-05-24 06:47:23,"{""choice"": ""B""}"
4212,COPY-04,deepseek-v4-flash,18,swapped,B,203,6,2026-05-24 06:47:24,"{""choice"": ""A""}"
4213,COPY-11,deepseek-v4-flash,13,swapped,A,210,6,2026-05-24 06:47:25,"{""choice"": ""B""}"
