id,test_id,persona_id,persona_type,model,run_number,ab_order,raw_response,parsed_choice,prompt_tokens,completion_tokens,response_time_ms,timestamp,status,error_message
38282,REC-03,B-10,biographical,gpt-4o,4,original,"{""choice"": ""B""}",B,314,6,1232,2026-05-29 14:17:13,completed,
38284,REC-03,B-01,biographical,claude-3.5-sonnet,7,original,"{""choice"": ""A""}",A,384,9,3594,2026-05-29 14:17:14,completed,
38286,REC-03,B-10,biographical,gpt-4o,5,swapped,"{""choice"": ""B""}",A,314,6,1447,2026-05-29 14:17:14,completed,
38287,REC-03,D-19,demographic,llama-3.3-70b,7,original,"{""choice"": ""A""}",A,269,7,2283,2026-05-29 14:17:15,completed,
38288,REC-03,D-19,demographic,llama-3.3-70b,8,swapped,"{""choice"": ""B""}",A,269,7,2002,2026-05-29 14:17:15,completed,
38289,REC-03,B-10,biographical,gpt-4o,7,original,"{""choice"": ""B""}",B,314,6,1193,2026-05-29 14:17:15,completed,
38294,REC-03,B-02,biographical,claude-3.5-sonnet,4,original,"{""choice"": ""A""}",A,356,9,2588,2026-05-29 14:17:16,completed,
38295,REC-03,B-10,biographical,gpt-4o,8,swapped,"{""choice"": ""A""}",B,314,6,1398,2026-05-29 14:17:16,completed,
38297,REC-03,D-19,demographic,llama-3.3-70b,9,original,"{""choice"": ""A""}",A,269,7,2216,2026-05-29 14:17:17,completed,
38298,REC-03,D-20,demographic,llama-3.3-70b,4,original,"{""choice"": ""A""}",A,268,7,2076,2026-05-29 14:17:17,completed,
38301,REC-03,B-11,biographical,gpt-4o,4,original,"{""choice"": ""A""}",A,322,6,1179,2026-05-29 14:17:18,completed,
38302,REC-03,B-11,biographical,gpt-4o,5,swapped,"{""choice"": ""B""}",A,322,6,1317,2026-05-29 14:17:18,completed,
38303,REC-03,B-02,biographical,claude-3.5-sonnet,5,swapped,"{""choice"": ""B""}",A,356,9,2644,2026-05-29 14:17:18,completed,
38304,REC-03,B-02,biographical,claude-3.5-sonnet,6,original,"{""choice"": ""A""}",A,356,9,2349,2026-05-29 14:17:19,completed,
38305,REC-03,D-20,demographic,llama-3.3-70b,6,original,"{""choice"": ""A""}",A,268,7,1753,2026-05-29 14:17:19,completed,
38307,REC-03,D-20,demographic,llama-3.3-70b,5,swapped,"{""choice"": ""B""}",A,268,7,1932,2026-05-29 14:17:19,completed,
38308,REC-03,B-11,biographical,gpt-4o,7,original,"{""choice"": ""A""}",A,322,6,1282,2026-05-29 14:17:19,completed,
38312,REC-03,B-11,biographical,gpt-4o,8,swapped,"{""choice"": ""B""}",A,322,6,1497,2026-05-29 14:17:20,completed,
38313,REC-03,B-02,biographical,claude-3.5-sonnet,8,swapped,"{""choice"": ""B""}",A,356,9,2282,2026-05-29 14:17:21,completed,
38316,REC-03,B-02,biographical,claude-3.5-sonnet,7,original,"{""choice"": ""A""}",A,356,9,3041,2026-05-29 14:17:21,completed,
38317,REC-03,B-12,biographical,gpt-4o,5,swapped,"{""choice"": ""B""}",A,316,6,1142,2026-05-29 14:17:22,completed,
38318,REC-03,B-12,biographical,gpt-4o,4,original,"{""choice"": ""A""}",A,316,6,1265,2026-05-29 14:17:22,completed,
38319,REC-03,D-20,demographic,llama-3.3-70b,7,original,"{""choice"": ""A""}",A,268,7,3027,2026-05-29 14:17:22,completed,
38321,REC-03,B-12,biographical,gpt-4o,6,swapped,"{""choice"": ""B""}",A,316,6,1132,2026-05-29 14:17:23,completed,
38322,REC-03,B-12,biographical,gpt-4o,7,original,"{""choice"": ""B""}",B,316,6,1337,2026-05-29 14:17:23,completed,
38324,REC-03,D-20,demographic,llama-3.3-70b,8,swapped,"{""choice"": ""B""}",A,268,7,4199,2026-05-29 14:17:23,completed,
38326,REC-03,B-12,biographical,gpt-4o,8,swapped,"{""choice"": ""B""}",A,316,6,1304,2026-05-29 14:17:24,completed,
38327,REC-03,B-12,biographical,gpt-4o,9,swapped,"{""choice"": ""B""}",A,316,6,1523,2026-05-29 14:17:25,completed,
38328,REC-03,B-03,biographical,claude-3.5-sonnet,4,original,"{""choice"": ""A""}",A,349,9,3137,2026-05-29 14:17:25,completed,
38330,REC-03,D-20,demographic,llama-3.3-70b,9,swapped,"{""choice"": ""B""}",A,268,7,3077,2026-05-29 14:17:25,completed,
38332,REC-03,B-13,biographical,gpt-4o,4,original,"{""choice"": ""B""}",B,316,6,1137,2026-05-29 14:17:25,completed,
38333,REC-03,B-13,biographical,gpt-4o,5,swapped,"{""choice"": ""A""}",B,316,6,1227,2026-05-29 14:17:26,completed,
38334,REC-03,B-03,biographical,claude-3.5-sonnet,5,swapped,"{""choice"": ""B""}",A,349,9,2342,2026-05-29 14:17:26,completed,
38335,REC-03,B-01,biographical,llama-3.3-70b,4,original,"{""choice"": ""B""}",B,359,7,2960,2026-05-29 14:17:26,completed,
38339,REC-03,B-13,biographical,gpt-4o,7,original,"{""choice"": ""B""}",B,316,6,1077,2026-05-29 14:17:27,completed,
38341,REC-03,B-01,biographical,llama-3.3-70b,5,swapped,"{""choice"": ""A""}",B,359,7,2223,2026-05-29 14:17:27,completed,
38342,REC-03,B-13,biographical,gpt-4o,8,swapped,"{""choice"": ""A""}",B,316,6,1599,2026-05-29 14:17:28,completed,
38343,REC-03,B-13,biographical,gpt-4o,9,original,"{""choice"": ""B""}",B,316,6,1130,2026-05-29 14:17:28,completed,
38344,REC-03,B-03,biographical,claude-3.5-sonnet,7,original,"{""choice"": ""A""}",A,349,9,2449,2026-05-29 14:17:28,completed,
38346,REC-03,B-01,biographical,llama-3.3-70b,6,swapped,"{""choice"": ""A""}",B,359,7,2375,2026-05-29 14:17:29,completed,
38348,REC-03,B-14,biographical,gpt-4o,4,original,"{""choice"": ""B""}",B,318,6,1101,2026-05-29 14:17:29,completed,
38349,REC-03,B-14,biographical,gpt-4o,5,swapped,"{""choice"": ""A""}",B,318,6,1157,2026-05-29 14:17:29,completed,
38350,REC-03,B-03,biographical,claude-3.5-sonnet,8,swapped,"{""choice"": ""B""}",A,349,9,2388,2026-05-29 14:17:29,completed,
38351,REC-03,B-01,biographical,llama-3.3-70b,7,original,"{""choice"": ""B""}",B,359,7,2634,2026-05-29 14:17:30,completed,
38352,REC-03,B-14,biographical,gpt-4o,6,swapped,"{""choice"": ""A""}",B,318,6,1281,2026-05-29 14:17:30,completed,
38353,REC-03,B-14,biographical,gpt-4o,7,original,"{""choice"": ""B""}",B,318,6,1199,2026-05-29 14:17:30,completed,
38355,REC-03,B-01,biographical,llama-3.3-70b,8,swapped,"{""choice"": ""A""}",B,359,7,2638,2026-05-29 14:17:31,completed,
38358,REC-03,B-14,biographical,gpt-4o,8,swapped,"{""choice"": ""A""}",B,318,6,1254,2026-05-29 14:17:32,completed,
38359,REC-03,B-14,biographical,gpt-4o,9,swapped,"{""choice"": ""A""}",B,318,6,1299,2026-05-29 14:17:32,completed,
38360,REC-03,B-01,biographical,llama-3.3-70b,9,original,"{""choice"": ""B""}",B,359,7,2131,2026-05-29 14:17:32,completed,
38361,REC-03,B-04,biographical,claude-3.5-sonnet,4,original,"{""choice"": ""A""}",A,362,9,3089,2026-05-29 14:17:33,completed,
38363,REC-03,B-15,biographical,gpt-4o,4,original,"{""choice"": ""A""}",A,324,6,1133,2026-05-29 14:17:33,completed,
38364,REC-03,B-15,biographical,gpt-4o,5,swapped,"{""choice"": ""B""}",A,324,6,1415,2026-05-29 14:17:33,completed,
38366,REC-03,B-04,biographical,claude-3.5-sonnet,5,swapped,"{""choice"": ""B""}",A,362,9,2428,2026-05-29 14:17:34,completed,
38367,REC-03,B-02,biographical,llama-3.3-70b,4,original,"{""choice"": ""B""}",B,332,7,2826,2026-05-29 14:17:34,completed,
38368,REC-03,B-15,biographical,gpt-4o,7,original,"{""choice"": ""A""}",A,324,6,1182,2026-05-29 14:17:34,completed,
38373,REC-03,B-02,biographical,llama-3.3-70b,5,swapped,"{""choice"": ""A""}",B,332,7,3267,2026-05-29 14:17:35,completed,
38374,REC-03,B-15,biographical,gpt-4o,8,swapped,"{""choice"": ""B""}",A,324,6,1169,2026-05-29 14:17:35,completed,
38375,REC-03,B-15,biographical,gpt-4o,9,swapped,"{""choice"": ""B""}",A,324,6,1256,2026-05-29 14:17:36,completed,
38376,REC-03,B-04,biographical,claude-3.5-sonnet,7,original,"{""choice"": ""A""}",A,362,9,2442,2026-05-29 14:17:36,completed,
38378,REC-03,B-16,biographical,gpt-4o,4,original,"{""choice"": ""A""}",A,321,6,1225,2026-05-29 14:17:37,completed,
38380,REC-03,B-16,biographical,gpt-4o,5,swapped,"{""choice"": ""B""}",A,321,6,1111,2026-05-29 14:17:37,completed,
38381,REC-03,B-04,biographical,claude-3.5-sonnet,8,swapped,"{""choice"": ""B""}",A,362,9,2550,2026-05-29 14:17:37,completed,
38385,REC-03,B-02,biographical,llama-3.3-70b,6,original,"{""choice"": ""B""}",B,332,7,4568,2026-05-29 14:17:39,completed,
38386,REC-03,B-02,biographical,llama-3.3-70b,7,original,"{""choice"": ""B""}",B,332,7,3467,2026-05-29 14:17:39,completed,
38387,REC-03,B-16,biographical,gpt-4o,8,swapped,"{""choice"": ""B""}",A,321,6,975,2026-05-29 14:17:39,completed,
38388,REC-03,B-04,biographical,claude-3.5-sonnet,9,original,"{""choice"": ""A""}",A,362,9,2793,2026-05-29 14:17:39,completed,
38389,REC-03,B-16,biographical,gpt-4o,7,original,"{""choice"": ""A""}",A,321,6,2278,2026-05-29 14:17:39,completed,
38390,REC-03,B-16,biographical,gpt-4o,9,swapped,"{""choice"": ""B""}",A,321,6,1025,2026-05-29 14:17:40,completed,
38391,REC-03,B-05,biographical,claude-3.5-sonnet,4,original,"{""choice"": ""A""}",A,351,9,2676,2026-05-29 14:17:40,completed,
38393,REC-03,B-17,biographical,gpt-4o,4,original,"{""choice"": ""B""}",B,317,6,1055,2026-05-29 14:17:40,completed,
38395,REC-03,B-17,biographical,gpt-4o,5,swapped,"{""choice"": ""B""}",A,317,6,1063,2026-05-29 14:17:41,completed,
38396,REC-03,B-17,biographical,gpt-4o,6,original,"{""choice"": ""A""}",A,317,6,1129,2026-05-29 14:17:41,completed,
38397,REC-03,B-02,biographical,llama-3.3-70b,8,swapped,"{""choice"": ""A""}",B,332,7,3155,2026-05-29 14:17:42,completed,
38399,REC-03,B-05,biographical,claude-3.5-sonnet,5,swapped,"{""choice"": ""B""}",A,351,9,2790,2026-05-29 14:17:42,completed,
38400,REC-03,B-17,biographical,gpt-4o,7,original,"{""choice"": ""B""}",B,317,6,1083,2026-05-29 14:17:42,completed,
38403,REC-03,B-17,biographical,gpt-4o,8,swapped,"{""choice"": ""B""}",A,317,6,1123,2026-05-29 14:17:43,completed,
38406,REC-03,B-18,biographical,gpt-4o,4,original,"{""choice"": ""A""}",A,312,6,1229,2026-05-29 14:17:44,completed,
38408,REC-03,B-05,biographical,claude-3.5-sonnet,7,original,"{""choice"": ""A""}",A,351,9,2331,2026-05-29 14:17:44,completed,
38409,REC-03,B-18,biographical,gpt-4o,5,swapped,"{""choice"": ""B""}",A,312,6,1145,2026-05-29 14:17:44,completed,
38410,REC-03,B-03,biographical,llama-3.3-70b,4,original,"{""choice"": ""A""}",A,332,7,2592,2026-05-29 14:17:44,completed,
38412,REC-03,B-03,biographical,llama-3.3-70b,5,swapped,"{""choice"": ""B""}",A,332,7,2816,2026-05-29 14:17:45,completed,
38413,REC-03,B-18,biographical,gpt-4o,6,swapped,"{""choice"": ""B""}",A,312,6,1175,2026-05-29 14:17:45,completed,
38414,REC-03,B-05,biographical,claude-3.5-sonnet,8,swapped,"{""choice"": ""B""}",A,351,9,2423,2026-05-29 14:17:45,completed,
38416,REC-03,B-18,biographical,gpt-4o,7,original,"{""choice"": ""A""}",A,312,6,1897,2026-05-29 14:17:46,completed,
38418,REC-03,B-18,biographical,gpt-4o,8,swapped,"{""choice"": ""B""}",A,312,6,1622,2026-05-29 14:17:47,completed,
38419,REC-03,B-05,biographical,claude-3.5-sonnet,9,swapped,"{""choice"": ""B""}",A,351,9,2444,2026-05-29 14:17:47,completed,
38420,REC-03,B-03,biographical,llama-3.3-70b,6,original,"{""choice"": ""A""}",A,332,7,2455,2026-05-29 14:17:47,completed,
38421,REC-03,B-03,biographical,llama-3.3-70b,7,original,"{""choice"": ""A""}",A,332,7,2743,2026-05-29 14:17:47,completed,
38422,REC-03,B-06,biographical,claude-3.5-sonnet,4,original,"{""choice"": ""A""}",A,352,9,2264,2026-05-29 14:17:48,completed,
38423,REC-03,B-18,biographical,gpt-4o,9,original,"{""choice"": ""A""}",A,312,6,2006,2026-05-29 14:17:48,completed,
38425,REC-03,B-19,biographical,gpt-4o,4,original,"{""choice"": ""A""}",A,320,6,2229,2026-05-29 14:17:49,completed,
38426,REC-03,B-06,biographical,claude-3.5-sonnet,5,swapped,"{""choice"": ""B""}",A,352,9,2354,2026-05-29 14:17:49,completed,
38428,REC-03,B-19,biographical,gpt-4o,5,swapped,"{""choice"": ""B""}",A,320,6,1084,2026-05-29 14:17:49,completed,
38429,REC-03,B-03,biographical,llama-3.3-70b,8,swapped,"{""choice"": ""B""}",A,332,7,2635,2026-05-29 14:17:50,completed,
38430,REC-03,B-19,biographical,gpt-4o,6,swapped,"{""choice"": ""B""}",A,320,6,1075,2026-05-29 14:17:50,completed,
38431,REC-03,B-06,biographical,claude-3.5-sonnet,6,swapped,"{""choice"": ""B""}",A,352,9,2450,2026-05-29 14:17:50,completed,
38433,REC-03,B-19,biographical,gpt-4o,7,original,"{""choice"": ""A""}",A,320,6,1055,2026-05-29 14:17:50,completed,
38435,REC-03,B-19,biographical,gpt-4o,8,swapped,"{""choice"": ""B""}",A,320,6,1000,2026-05-29 14:17:51,completed,
38437,REC-03,B-04,biographical,llama-3.3-70b,4,original,"{""choice"": ""B""}",B,345,7,2040,2026-05-29 14:17:52,completed,
38438,REC-03,B-06,biographical,claude-3.5-sonnet,7,original,"{""choice"": ""A""}",A,352,9,2729,2026-05-29 14:17:52,completed,
38440,REC-03,B-20,biographical,gpt-4o,4,original,"{""choice"": ""B""}",B,325,6,1157,2026-05-29 14:17:52,completed,
38443,REC-03,B-20,biographical,gpt-4o,5,swapped,"{""choice"": ""A""}",B,325,6,1211,2026-05-29 14:17:53,completed,
38444,REC-03,B-06,biographical,claude-3.5-sonnet,8,swapped,"{""choice"": ""B""}",A,352,9,2675,2026-05-29 14:17:53,completed,
38446,REC-03,B-20,biographical,gpt-4o,7,original,"{""choice"": ""B""}",B,325,6,1328,2026-05-29 14:17:54,completed,
38448,REC-03,B-06,biographical,claude-3.5-sonnet,9,swapped,"{""choice"": ""B""}",A,352,9,2623,2026-05-29 14:17:54,completed,
38449,REC-03,B-20,biographical,gpt-4o,8,swapped,"{""choice"": ""A""}",B,325,6,1228,2026-05-29 14:17:54,completed,
38451,REC-03,B-07,biographical,claude-3.5-sonnet,4,original,"{""choice"": ""B""}",B,368,9,2361,2026-05-29 14:17:55,completed,
38452,REC-03,B-20,biographical,gpt-4o,9,original,"{""choice"": ""B""}",B,325,6,1388,2026-05-29 14:17:55,completed,
38454,REC-03,I-01,interview,gpt-4o,4,original,"{""choice"": ""A""}",A,385,6,1129,2026-05-29 14:17:56,completed,
38455,REC-03,B-04,biographical,llama-3.3-70b,5,swapped,"{""choice"": ""B""}",A,345,7,4139,2026-05-29 14:17:56,completed,
38458,REC-03,I-01,interview,gpt-4o,5,swapped,"{""choice"": ""B""}",A,385,6,1222,2026-05-29 14:17:57,completed,
38460,REC-03,B-07,biographical,claude-3.5-sonnet,5,swapped,"{""choice"": ""A""}",B,368,9,2701,2026-05-29 14:17:57,completed,
38461,REC-03,B-07,biographical,claude-3.5-sonnet,6,swapped,"{""choice"": ""A""}",B,368,9,2359,2026-05-29 14:17:57,completed,
38463,REC-03,B-04,biographical,llama-3.3-70b,8,swapped,"{""choice"": ""B""}",A,345,7,2268,2026-05-29 14:17:58,completed,
38464,REC-03,B-04,biographical,llama-3.3-70b,7,original,"{""choice"": ""B""}",B,345,7,2497,2026-05-29 14:17:58,completed,
38465,REC-03,I-01,interview,gpt-4o,7,original,"{""choice"": ""A""}",A,385,6,1506,2026-05-29 14:17:58,completed,
38467,REC-03,I-01,interview,gpt-4o,8,swapped,"{""choice"": ""B""}",A,385,6,1736,2026-05-29 14:17:58,completed,
38469,REC-03,B-07,biographical,claude-3.5-sonnet,7,original,"{""choice"": ""B""}",B,368,9,2377,2026-05-29 14:17:59,completed,
38470,REC-03,I-02,interview,gpt-4o,4,original,"{""choice"": ""A""}",A,384,6,1361,2026-05-29 14:18:00,completed,
38471,REC-03,B-07,biographical,claude-3.5-sonnet,8,swapped,"{""choice"": ""A""}",B,368,9,2425,2026-05-29 14:18:00,completed,
38476,REC-03,B-05,biographical,llama-3.3-70b,4,original,"{""choice"": ""A""}",A,334,7,3705,2026-05-29 14:18:02,completed,
38480,REC-03,B-08,biographical,claude-3.5-sonnet,4,original,"{""choice"": ""A""}",A,364,9,2337,2026-05-29 14:18:02,completed,
38481,REC-03,I-02,interview,gpt-4o,7,original,"{""choice"": ""A""}",A,384,6,1481,2026-05-29 14:18:03,completed,
38484,REC-03,B-05,biographical,llama-3.3-70b,5,swapped,"{""choice"": ""B""}",A,334,7,2169,2026-05-29 14:18:04,completed,
38485,REC-03,B-05,biographical,llama-3.3-70b,6,swapped,"{""choice"": ""B""}",A,334,7,2028,2026-05-29 14:18:04,completed,
38486,REC-03,I-02,interview,gpt-4o,8,swapped,"{""choice"": ""B""}",A,384,6,1246,2026-05-29 14:18:04,completed,
38487,REC-03,B-08,biographical,claude-3.5-sonnet,5,swapped,"{""choice"": ""B""}",A,364,9,2274,2026-05-29 14:18:04,completed,
38488,REC-03,I-02,interview,gpt-4o,5,swapped,"{""choice"": ""B""}",A,384,6,5024,2026-05-29 14:18:04,completed,
38492,REC-03,I-03,interview,gpt-4o,4,original,"{""choice"": ""A""}",A,396,6,1176,2026-05-29 14:18:06,completed,
38494,REC-03,B-05,biographical,llama-3.3-70b,8,swapped,"{""choice"": ""B""}",A,334,7,2346,2026-05-29 14:18:06,completed,
38495,REC-03,I-03,interview,gpt-4o,5,swapped,"{""choice"": ""B""}",A,396,6,1076,2026-05-29 14:18:07,completed,
38496,REC-03,B-08,biographical,claude-3.5-sonnet,7,original,"{""choice"": ""A""}",A,364,9,2642,2026-05-29 14:18:07,completed,
38497,REC-03,I-03,interview,gpt-4o,6,original,"{""choice"": ""A""}",A,396,6,1319,2026-05-29 14:18:07,completed,
38498,REC-03,B-05,biographical,llama-3.3-70b,7,original,"{""choice"": ""A""}",A,334,7,3097,2026-05-29 14:18:07,completed,
38501,REC-03,B-08,biographical,claude-3.5-sonnet,8,swapped,"{""choice"": ""B""}",A,364,9,2523,2026-05-29 14:18:08,completed,
38502,REC-03,I-03,interview,gpt-4o,8,swapped,"{""choice"": ""B""}",A,396,6,1166,2026-05-29 14:18:08,completed,
38503,REC-03,B-05,biographical,llama-3.3-70b,9,original,"{""choice"": ""A""}",A,334,7,1918,2026-05-29 14:18:08,completed,
38504,REC-03,I-03,interview,gpt-4o,7,original,"{""choice"": ""A""}",A,396,6,1587,2026-05-29 14:18:08,completed,
38508,REC-03,I-03,interview,gpt-4o,9,swapped,"{""choice"": ""B""}",A,396,6,1450,2026-05-29 14:18:10,completed,
38509,REC-03,I-04,interview,gpt-4o,4,original,"{""choice"": ""B""}",B,394,6,1416,2026-05-29 14:18:10,completed,
38510,REC-03,B-06,biographical,llama-3.3-70b,5,swapped,"{""choice"": ""A""}",B,330,7,1694,2026-05-29 14:18:10,completed,
38511,REC-03,B-09,biographical,claude-3.5-sonnet,4,original,"{""choice"": ""A""}",A,358,9,3054,2026-05-29 14:18:11,completed,
38513,REC-03,B-06,biographical,llama-3.3-70b,4,original,"{""choice"": ""B""}",B,330,7,4116,2026-05-29 14:18:11,completed,
38516,REC-03,I-04,interview,gpt-4o,5,swapped,"{""choice"": ""A""}",B,394,6,2242,2026-05-29 14:18:12,completed,
38517,REC-03,I-04,interview,gpt-4o,7,original,"{""choice"": ""B""}",B,394,6,1673,2026-05-29 14:18:13,completed,
38518,REC-03,B-09,biographical,claude-3.5-sonnet,5,swapped,"{""choice"": ""B""}",A,358,9,3333,2026-05-29 14:18:13,completed,
38519,REC-03,B-06,biographical,llama-3.3-70b,6,swapped,"{""choice"": ""A""}",B,330,7,2955,2026-05-29 14:18:13,completed,
38520,REC-03,I-04,interview,gpt-4o,8,swapped,"{""choice"": ""A""}",B,394,6,1304,2026-05-29 14:18:13,completed,
38525,REC-03,I-05,interview,gpt-4o,4,original,"{""choice"": ""A""}",A,396,6,1207,2026-05-29 14:18:14,completed,
38526,REC-03,B-06,biographical,llama-3.3-70b,7,original,"{""choice"": ""B""}",B,330,7,3407,2026-05-29 14:18:15,completed,
38527,REC-03,I-05,interview,gpt-4o,5,swapped,"{""choice"": ""B""}",A,396,6,1271,2026-05-29 14:18:15,completed,
38528,REC-03,B-06,biographical,llama-3.3-70b,8,swapped,"{""choice"": ""A""}",B,330,7,2117,2026-05-29 14:18:15,completed,
38530,REC-03,B-09,biographical,claude-3.5-sonnet,7,original,"{""choice"": ""A""}",A,358,9,2583,2026-05-29 14:18:15,completed,
38531,REC-03,I-05,interview,gpt-4o,6,swapped,"{""choice"": ""B""}",A,396,6,1086,2026-05-29 14:18:16,completed,
38533,REC-03,I-05,interview,gpt-4o,7,original,"{""choice"": ""A""}",A,396,6,1259,2026-05-29 14:18:16,completed,
38534,REC-03,B-09,biographical,claude-3.5-sonnet,8,swapped,"{""choice"": ""B""}",A,358,9,2840,2026-05-29 14:18:16,completed,
38535,REC-03,B-07,biographical,llama-3.3-70b,4,original,"{""choice"": ""B""}",B,347,7,1625,2026-05-29 14:18:17,completed,
38536,REC-03,I-05,interview,gpt-4o,8,swapped,"{""choice"": ""B""}",A,396,6,1418,2026-05-29 14:18:17,completed,
38539,REC-03,I-05,interview,gpt-4o,9,swapped,"{""choice"": ""B""}",A,396,6,1163,2026-05-29 14:18:17,completed,
38541,REC-03,I-06,interview,gpt-4o,4,original,"{""choice"": ""A""}",A,383,6,1283,2026-05-29 14:18:18,completed,
38542,REC-03,B-06,biographical,llama-3.3-70b,9,original,"{""choice"": ""B""}",B,330,7,3930,2026-05-29 14:18:19,completed,
38543,REC-03,I-06,interview,gpt-4o,5,swapped,"{""choice"": ""B""}",A,383,6,1283,2026-05-29 14:18:19,completed,
38544,REC-03,B-10,biographical,claude-3.5-sonnet,4,original,"{""choice"": ""A""}",A,361,9,2407,2026-05-29 14:18:19,completed,
38548,REC-03,I-06,interview,gpt-4o,7,original,"{""choice"": ""A""}",A,383,6,1140,2026-05-29 14:18:20,completed,
38549,REC-03,B-07,biographical,llama-3.3-70b,5,swapped,"{""choice"": ""A""}",B,347,7,3246,2026-05-29 14:18:20,completed,
38550,REC-03,B-10,biographical,claude-3.5-sonnet,5,swapped,"{""choice"": ""B""}",A,361,9,2583,2026-05-29 14:18:20,completed,
38551,REC-03,I-06,interview,gpt-4o,8,swapped,"{""choice"": ""B""}",A,383,6,1193,2026-05-29 14:18:21,completed,
38553,REC-03,I-06,interview,gpt-4o,9,swapped,"{""choice"": ""B""}",A,383,6,1172,2026-05-29 14:18:21,completed,
38556,REC-03,I-07,interview,gpt-4o,4,original,"{""choice"": ""B""}",B,395,6,1357,2026-05-29 14:18:22,completed,
38557,REC-03,I-07,interview,gpt-4o,5,swapped,"{""choice"": ""B""}",A,395,6,1270,2026-05-29 14:18:22,completed,
38558,REC-03,B-10,biographical,claude-3.5-sonnet,7,original,"{""choice"": ""A""}",A,361,9,2310,2026-05-29 14:18:23,completed,
38561,REC-03,B-07,biographical,llama-3.3-70b,7,original,"{""choice"": ""B""}",B,347,7,3273,2026-05-29 14:18:23,completed,
38562,REC-03,B-07,biographical,llama-3.3-70b,6,swapped,"{""choice"": ""A""}",B,347,7,4712,2026-05-29 14:18:23,completed,
38564,REC-03,I-07,interview,gpt-4o,7,original,"{""choice"": ""B""}",B,395,6,1129,2026-05-29 14:18:23,completed,
38565,REC-03,B-10,biographical,claude-3.5-sonnet,8,swapped,"{""choice"": ""B""}",A,361,9,2484,2026-05-29 14:18:24,completed,
38566,REC-03,I-07,interview,gpt-4o,8,swapped,"{""choice"": ""A""}",B,395,6,1004,2026-05-29 14:18:24,completed,
38567,REC-03,I-07,interview,gpt-4o,9,swapped,"{""choice"": ""B""}",A,395,6,1235,2026-05-29 14:18:25,completed,
38570,REC-03,I-08,interview,gpt-4o,4,original,"{""choice"": ""A""}",A,380,6,971,2026-05-29 14:18:25,completed,
38571,REC-03,B-10,biographical,claude-3.5-sonnet,9,swapped,"{""choice"": ""B""}",A,361,9,2664,2026-05-29 14:18:25,completed,
